# Constructed from biom file
#OTU ID	10317.000017160
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	4874.0
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation	987.0
7ALPHADEHYDROX-PWY: cholate degradation (bacteria, anaerobic)	0.0
AEROBACTINSYN-PWY: aerobactin biosynthesis	0.0
ALL-CHORISMATE-PWY: superpathway of chorismate metabolism	713.0
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	0.0
ANAEROFRUCAT-PWY: homolactic fermentation	4921.0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	6688.0
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	1997.0
ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	1515.0
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	1358.0
ARGORNPROST-PWY: arginine, ornithine and proline interconversion	0.0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	5013.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	5846.0
ARO-PWY: chorismate biosynthesis I	5538.0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	6220.0
AST-PWY: L-arginine degradation II (AST pathway)	1800.0
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	4023.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	4860.0
CALVIN-PWY: Calvin-Benson-Bassham cycle	6527.0
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate	0.0
CENTFERM-PWY: pyruvate fermentation to butanoate	153.0
CITRULBIO-PWY: L-citrulline biosynthesis	44.0
COA-PWY-1: coenzyme A biosynthesis II (mammalian)	5657.0
COA-PWY: coenzyme A biosynthesis I	4149.0
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I	2697.0
COLANSYN-PWY: colanic acid building blocks biosynthesis	2439.0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	5611.0
CRNFORCAT-PWY: creatinine degradation I	0.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I	3514.0
DENITRIFICATION-PWY: nitrate reduction I (denitrification)	0.0
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	2507.0
DHGLUCONATE-PYR-CAT-PWY: glucose degradation (oxidative)	0.0
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	2564.0
ECASYN-PWY: enterobacterial common antigen biosynthesis	1484.0
ENTBACSYN-PWY: enterobactin biosynthesis	2285.0
FAO-PWY: fatty acid &beta;-oxidation I	2344.0
FASYN-ELONG-PWY: fatty acid elongation -- saturated	4811.0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	4718.0
FERMENTATION-PWY: mixed acid fermentation	4242.0
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	2632.0
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	2883.0
FUCCAT-PWY: fucose degradation	2713.0
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	3457.0
GALACTARDEG-PWY: D-galactarate degradation I	2297.0
GALACTUROCAT-PWY: D-galacturonate degradation I	3168.0
GALLATE-DEGRADATION-I-PWY: gallate degradation II	0.0
GALLATE-DEGRADATION-II-PWY: gallate degradation I	0.0
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	3019.0
GLUCARDEG-PWY: D-glucarate degradation I	2487.0
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	2297.0
GLUCONEO-PWY: gluconeogenesis I	5129.0
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	2128.0
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation	3350.0
GLUDEG-I-PWY: GABA shunt	1298.0
GLUTORN-PWY: L-ornithine biosynthesis	4371.0
GLYCOCAT-PWY: glycogen degradation I (bacterial)	1264.0
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	2681.0
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	1852.0
GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff	4233.0
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	4771.0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	6368.0
GLYOXYLATE-BYPASS: glyoxylate cycle	4161.0
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	2429.0
HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate	2365.0
HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)	2356.0
HEMESYN2-PWY: heme biosynthesis II (anaerobic)	2484.0
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	4452.0
HISDEG-PWY: L-histidine degradation I	3008.0
HISTSYN-PWY: L-histidine biosynthesis	2419.0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	2958.0
HSERMETANA-PWY: L-methionine biosynthesis III	1251.0
ILEUDEG-PWY: L-isoleucine degradation I	0.0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	5154.0
KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis	1518.0
KETOGLUCONMET-PWY: ketogluconate metabolism	2430.0
LACTOSECAT-PWY: lactose and galactose degradation I	724.0
LEU-DEG2-PWY: L-leucine degradation I	0.0
LIPASYN-PWY: phospholipases	0.0
LPSSYN-PWY: superpathway of lipopolysaccharide biosynthesis	0.0
LYSINE-DEG1-PWY: L-lysine degradation XI (mammalian)	0.0
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	4110.0
METHANOGENESIS-PWY: methanogenesis from H2 and CO2	0.0
METHGLYUT-PWY: superpathway of methylglyoxal degradation	1244.0
METHYLGALLATE-DEGRADATION-PWY: methylgallate degradation	0.0
METSYN-PWY: L-homoserine and L-methionine biosynthesis	3884.0
NAD-BIOSYNTHESIS-II: NAD salvage pathway II	3488.0
NADSYN-PWY: NAD biosynthesis II (from tryptophan)	0.0
NAGLIPASYN-PWY: lipid IVA biosynthesis	3842.0
NONMEVIPP-PWY: methylerythritol phosphate pathway I	4916.0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)	4632.0
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	2294.0
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	1515.0
ORNDEG-PWY: superpathway of ornithine degradation	1234.0
P101-PWY: ectoine biosynthesis	0.0
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	4444.0
P108-PWY: pyruvate fermentation to propanoate I	165.0
P122-PWY: heterolactic fermentation	1869.0
P124-PWY: Bifidobacterium shunt	0.0
P125-PWY: superpathway of (R,R)-butanediol biosynthesis	0.0
P161-PWY: acetylene degradation	3482.0
P162-PWY: L-glutamate degradation V (via hydroxyglutarate)	304.0
P163-PWY: L-lysine fermentation to acetate and butanoate	0.0
P164-PWY: purine nucleobases degradation I (anaerobic)	403.0
P165-PWY: superpathway of purines degradation in plants	0.0
P184-PWY: protocatechuate degradation I (meta-cleavage pathway)	0.0
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	2953.0
P221-PWY: octane oxidation	112.0
P23-PWY: reductive TCA cycle I	1014.0
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	3317.0
P42-PWY: incomplete reductive TCA cycle	1206.0
P441-PWY: superpathway of N-acetylneuraminate degradation	4328.0
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	4174.0
P562-PWY: myo-inositol degradation I	0.0
P621-PWY: nylon-6 oligomer degradation	0.0
PANTO-PWY: phosphopantothenate biosynthesis I	5562.0
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I	4719.0
PENTOSE-P-PWY: pentose phosphate pathway	3984.0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	5461.0
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	4946.0
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	122.0
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	1270.0
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	1003.0
PPGPPMET-PWY: ppGpp biosynthesis	2954.0
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)	0.0
PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	2470.0
PWY-1042: glycolysis IV (plant cytosol)	8156.0
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	4903.0
PWY-1361: benzoyl-CoA degradation I (aerobic)	0.0
PWY-1541: superpathway of taurine degradation	0.0
PWY-1622: formaldehyde assimilation I (serine pathway)	0.0
PWY-181: photorespiration	0.0
PWY-1861: formaldehyde assimilation II (RuMP Cycle)	0.0
PWY-2201: folate transformations I	0.0
PWY-2221: Entner-Doudoroff pathway III (semi-phosphorylative)	0.0
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	274.0
PWY-2723: trehalose degradation V	790.0
PWY-2941: L-lysine biosynthesis II	209.0
PWY-2942: L-lysine biosynthesis III	5344.0
PWY-3001: superpathway of L-isoleucine biosynthesis I	4352.0
PWY-3502: superpathway of NAD biosynthesis in eukaryotes	0.0
PWY-3661: glycine betaine degradation I	0.0
PWY-3781: aerobic respiration I (cytochrome c)	1567.0
PWY-3801: sucrose degradation II (sucrose synthase)	1513.0
PWY-3841: folate transformations II	4972.0
PWY-4041: &gamma;-glutamyl cycle	4350.0
PWY-4242: pantothenate and coenzyme A biosynthesis III	4230.0
PWY-4321: L-glutamate degradation IV	1311.0
PWY-4361: S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation	0.0
PWY-4702: phytate degradation I	923.0
PWY-4722: creatinine degradation II	0.0
PWY-4981: L-proline biosynthesis II (from arginine)	2080.0
PWY-4984: urea cycle	37.0
PWY-5004: superpathway of L-citrulline metabolism	0.0
PWY-5005: biotin biosynthesis II	175.0
PWY-5022: 4-aminobutanoate degradation V	3042.0
PWY-5028: L-histidine degradation II	0.0
PWY-5030: L-histidine degradation III	175.0
PWY-5044: purine nucleotides degradation I (plants)	0.0
PWY-5067: glycogen biosynthesis II (from UDP-D-Glucose)	0.0
PWY-5079: L-phenylalanine degradation III	0.0
PWY-5080: very long chain fatty acid biosynthesis I	0.0
PWY-5083: NAD/NADH phosphorylation and dephosphorylation	4516.0
PWY-5088: L-glutamate degradation VIII (to propanoate)	0.0
PWY-5097: L-lysine biosynthesis VI	5360.0
PWY-5100: pyruvate fermentation to acetate and lactate II	911.0
PWY-5101: L-isoleucine biosynthesis II	449.0
PWY-5103: L-isoleucine biosynthesis III	5266.0
PWY-5104: L-isoleucine biosynthesis IV	2541.0
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	1572.0
PWY-5136: fatty acid &beta;-oxidation II (peroxisome)	2016.0
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation	1399.0
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	2478.0
PWY-5173: superpathway of acetyl-CoA biosynthesis	2272.0
PWY-5177: glutaryl-CoA degradation	454.0
PWY-5178: toluene degradation IV (aerobic) (via catechol)	0.0
PWY-5180: toluene degradation I (aerobic) (via o-cresol)	2789.0
PWY-5181: toluene degradation III (aerobic) (via p-cresol)	0.0
PWY-5182: toluene degradation II (aerobic) (via 4-methylcatechol)	2789.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	3255.0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	3089.0
PWY-5198: factor 420 biosynthesis	0.0
PWY-5265: peptidoglycan biosynthesis II (staphylococci)	0.0
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)	8.0
PWY-5328: superpathway of L-methionine salvage and degradation	0.0
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	2783.0
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	4116.0
PWY-5367: petroselinate biosynthesis	16.0
PWY-5381: pyridine nucleotide cycling (plants)	0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	1252.0
PWY-5415: catechol degradation I (meta-cleavage pathway)	4.0
PWY-5417: catechol degradation III (ortho-cleavage pathway)	0.0
PWY-5419: catechol degradation to 2-oxopent-4-enoate II	0.0
PWY-5420: catechol degradation II (meta-cleavage pathway)	0.0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate	0.0
PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	308.0
PWY-5484: glycolysis II (from fructose 6-phosphate)	6675.0
