# Constructed from biom file
#OTU ID	10317.000052795
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	11662.7
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation	0.0
7ALPHADEHYDROX-PWY: cholate degradation (bacteria, anaerobic)	0.0
AEROBACTINSYN-PWY: aerobactin biosynthesis	0.0
ALL-CHORISMATE-PWY: superpathway of chorismate metabolism	0.0
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	0.0
ANAEROFRUCAT-PWY: homolactic fermentation	2956.74
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	10899.4
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	870.98
ARGDEG-PWY: superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	0.0
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	5675.71
ARGORNPROST-PWY: arginine, ornithine and proline interconversion	90.781
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	4540.31
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	2132.94
ARO-PWY: chorismate biosynthesis I	13649.5
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	4506.17
AST-PWY: L-arginine degradation II (AST pathway)	12.5991
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	717.444
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	7789.86
CALVIN-PWY: Calvin-Benson-Bassham cycle	10557.2
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate	0.0
CENTFERM-PWY: pyruvate fermentation to butanoate	289.226
CITRULBIO-PWY: L-citrulline biosynthesis	887.292
COA-PWY-1: coenzyme A biosynthesis II (mammalian)	16507.4
COA-PWY: coenzyme A biosynthesis I	4062.33
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I	5556.23
COLANSYN-PWY: colanic acid building blocks biosynthesis	1420.84
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	13054.0
CRNFORCAT-PWY: creatinine degradation I	404.168
DAPLYSINESYN-PWY: L-lysine biosynthesis I	2035.65
DENITRIFICATION-PWY: nitrate reduction I (denitrification)	0.0
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	4953.81
DHGLUCONATE-PYR-CAT-PWY: glucose degradation (oxidative)	0.0
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	9232.33
ECASYN-PWY: enterobacterial common antigen biosynthesis	31.4975
ENTBACSYN-PWY: enterobactin biosynthesis	216.9
FAO-PWY: fatty acid &beta;-oxidation I	146.27
FASYN-ELONG-PWY: fatty acid elongation -- saturated	754.113
