# Constructed from biom file
#OTU ID	10317.000038367
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	5041.0
ANAEROFRUCAT-PWY: homolactic fermentation	6212.0
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	8572.0
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	502.0
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis	20.0
ARGORNPROST-PWY: arginine, ornithine and proline interconversion	62.0
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	5175.0
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	5178.0
ARO-PWY: chorismate biosynthesis I	9119.0
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	4160.0
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	881.0
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis	9606.0
CALVIN-PWY: Calvin-Benson-Bassham cycle	3977.0
CITRULBIO-PWY: L-citrulline biosynthesis	95.0
COA-PWY-1: coenzyme A biosynthesis II (mammalian)	11220.0
COA-PWY: coenzyme A biosynthesis I	5133.0
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I	451.0
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	9027.0
DAPLYSINESYN-PWY: L-lysine biosynthesis I	7214.0
DENITRIFICATION-PWY: nitrate reduction I (denitrification)	117.0
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	7734.0
DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	6614.0
FASYN-ELONG-PWY: fatty acid elongation -- saturated	6325.0
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	6813.0
FERMENTATION-PWY: mixed acid fermentation	2196.0
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	83.0
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	34.0
FUCCAT-PWY: fucose degradation	162.0
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	27.0
GALACTUROCAT-PWY: D-galacturonate degradation I	19.0
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	2425.0
GLUCONEO-PWY: gluconeogenesis I	1790.0
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	302.0
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation	44.0
GLUTORN-PWY: L-ornithine biosynthesis	3614.0
GLYCOCAT-PWY: glycogen degradation I (bacterial)	15.0
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	2171.0
GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff	5202.0
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	75.0
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	6618.0
GLYOXYLATE-BYPASS: glyoxylate cycle	17.0
HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)	4115.0
HEMESYN2-PWY: heme biosynthesis II (anaerobic)	7645.0
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	3665.0
HISDEG-PWY: L-histidine degradation I	1365.0
HISTSYN-PWY: L-histidine biosynthesis	5293.0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	3507.0
HSERMETANA-PWY: L-methionine biosynthesis III	3265.0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	10676.0
LACTOSECAT-PWY: lactose and galactose degradation I	4068.0
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	5346.0
METHGLYUT-PWY: superpathway of methylglyoxal degradation	1125.0
METSYN-PWY: L-homoserine and L-methionine biosynthesis	5356.0
NAD-BIOSYNTHESIS-II: NAD salvage pathway II	2386.0
NAGLIPASYN-PWY: lipid IVA biosynthesis	5515.0
NONMEVIPP-PWY: methylerythritol phosphate pathway I	6636.0
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)	1891.0
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	5511.0
P108-PWY: pyruvate fermentation to propanoate I	72.0
P122-PWY: heterolactic fermentation	134.0
P161-PWY: acetylene degradation	40.0
P162-PWY: L-glutamate degradation V (via hydroxyglutarate)	50.0
P163-PWY: L-lysine fermentation to acetate and butanoate	689.0
P164-PWY: purine nucleobases degradation I (anaerobic)	288.0
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	1103.0
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	5453.0
P42-PWY: incomplete reductive TCA cycle	1343.0
P441-PWY: superpathway of N-acetylneuraminate degradation	706.0
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	626.0
PANTO-PWY: phosphopantothenate biosynthesis I	6624.0
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I	4927.0
PENTOSE-P-PWY: pentose phosphate pathway	2342.0
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	11518.0
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	7391.0
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	57.0
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	270.0
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	313.0
PPGPPMET-PWY: ppGpp biosynthesis	650.0
PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	265.0
PWY-1042: glycolysis IV (plant cytosol)	6287.0
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	2104.0
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	125.0
PWY-2941: L-lysine biosynthesis II	6578.0
PWY-2942: L-lysine biosynthesis III	9648.0
PWY-3001: superpathway of L-isoleucine biosynthesis I	10119.0
PWY-3781: aerobic respiration I (cytochrome c)	5872.0
PWY-3841: folate transformations II	6018.0
PWY-4041: &gamma;-glutamyl cycle	163.0
PWY-4242: pantothenate and coenzyme A biosynthesis III	4710.0
PWY-4702: phytate degradation I	2.0
PWY-4981: L-proline biosynthesis II (from arginine)	2122.0
PWY-4984: urea cycle	79.0
PWY-5005: biotin biosynthesis II	331.0
PWY-5022: 4-aminobutanoate degradation V	28.0
PWY-5030: L-histidine degradation III	616.0
PWY-5083: NAD/NADH phosphorylation and dephosphorylation	1700.0
PWY-5088: L-glutamate degradation VIII (to propanoate)	13.0
PWY-5097: L-lysine biosynthesis VI	9069.0
PWY-5100: pyruvate fermentation to acetate and lactate II	7065.0
PWY-5103: L-isoleucine biosynthesis III	9586.0
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	468.0
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	888.0
PWY-5173: superpathway of acetyl-CoA biosynthesis	921.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	8087.0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	5675.0
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	2195.0
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	4450.0
PWY-5367: petroselinate biosynthesis	821.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	798.0
PWY-5484: glycolysis II (from fructose 6-phosphate)	5327.0
PWY-5659: GDP-mannose biosynthesis	1534.0
PWY-5667: CDP-diacylglycerol biosynthesis I	7897.0
PWY-5675: nitrate reduction V (assimilatory)	3.0
PWY-5676: acetyl-CoA fermentation to butanoate II	965.0
PWY-5686: UMP biosynthesis	9181.0
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation	10325.0
PWY-5723: Rubisco shunt	38.0
PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	1412.0
PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I	1412.0
PWY-5838: superpathway of menaquinol-8 biosynthesis I	440.0
PWY-5840: superpathway of menaquinol-7 biosynthesis	961.0
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis	300.0
PWY-5863: superpathway of phylloquinol biosynthesis	106.0
PWY-5897: superpathway of menaquinol-11 biosynthesis	2780.0
PWY-5898: superpathway of menaquinol-12 biosynthesis	2780.0
PWY-5899: superpathway of menaquinol-13 biosynthesis	2780.0
PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	114.0
PWY-5913: TCA cycle VI (obligate autotrophs)	4297.0
PWY-5918: superpathay of heme biosynthesis from glutamate	5548.0
PWY-5920: superpathway of heme biosynthesis from glycine	2197.0
PWY-5971: palmitate biosynthesis II (bacteria and plants)	5903.0
PWY-5973: cis-vaccenate biosynthesis	7607.0
PWY-5989: stearate biosynthesis II (bacteria and plants)	2165.0
PWY-6113: superpathway of mycolate biosynthesis	3841.0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	9567.0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	9221.0
PWY-6123: inosine-5'-phosphate biosynthesis I	7642.0
PWY-6124: inosine-5'-phosphate biosynthesis II	7301.0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	8028.0
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	9944.0
